"url","Name","Name_link","Country","Capacity","Status","Type","Owner","Operator","Connection"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Torness 2","http://www.world-nuclear.org/reactor/default.aspx/TORNESS-2","United Kingdom","595 MWe","OPERABLE","Gas-Cooled Reactor","EDF Energy","EDF Energy","3 February 1989"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Trawsfynydd 1","http://www.world-nuclear.org/reactor/default.aspx/TRAWSFYNYDD-1","United Kingdom","195 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Magnox Limited","14 January 1965"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Trawsfynydd 2","http://www.world-nuclear.org/reactor/default.aspx/TRAWSFYNYDD-2","United Kingdom","195 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Magnox Limited","2 February 1965"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Tricastin 1","http://www.world-nuclear.org/reactor/default.aspx/TRICASTIN-1","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","31 May 1980"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Tricastin 2","http://www.world-nuclear.org/reactor/default.aspx/TRICASTIN-2","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","7 August 1980"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Tricastin 3","http://www.world-nuclear.org/reactor/default.aspx/TRICASTIN-3","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","10 February 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Tricastin 4","http://www.world-nuclear.org/reactor/default.aspx/TRICASTIN-4","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","12 June 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Trillo 1","http://www.world-nuclear.org/reactor/default.aspx/TRILLO-1","Spain","1003 MWe","OPERABLE","Pressurised Water Reactor","Iberdrola, Gas Natural, Hidroeléctrica Del Cantábrico, Nuclenor","Centrales Nucleares Almaraz-Trillo(Id/Ufg/Endesa/Hc/Nuclenor )","23 May 1988"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Trojan","http://www.world-nuclear.org/reactor/default.aspx/TROJAN","United States Of America","1095 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","","Portland General Electric Co.","23 December 1975"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Tsuruga 1","http://www.world-nuclear.org/reactor/default.aspx/TSURUGA-1","Japan","340 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Japan Atomic Power Co.","Japan Atomic Power Co.","16 November 1969"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Tsuruga 2","http://www.world-nuclear.org/reactor/default.aspx/TSURUGA-2","Japan","1108 MWe","OPERABLE","Pressurised Water Reactor","Japan Atomic Power Co.","Japan Atomic Power Co.","19 June 1986"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Turkey Point 3","http://www.world-nuclear.org/reactor/default.aspx/TURKEY%20POINT-3","United States Of America","802 MWe","OPERABLE","Pressurised Water Reactor","Florida Power & Light Co.","Florida Power & Light Co.","2 November 1972"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Turkey Point 4","http://www.world-nuclear.org/reactor/default.aspx/TURKEY%20POINT-4","United States Of America","802 MWe","OPERABLE","Pressurised Water Reactor","Florida Power & Light Co.","Florida Power & Light Co.","21 June 1973"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Unterweser","http://www.world-nuclear.org/reactor/default.aspx/UNTERWESER","Germany","1345 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","E.On Kernkraft Gmbh","E.On Kernkraft Gmbh","29 September 1978"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vak Kahl","http://www.world-nuclear.org/reactor/default.aspx/VAK%20KAHL","Germany","15 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Versuchsatomkraftwerk Kahl Gmbh","Versuchsatomkraftwerk Kahl Gmbh","17 June 1961"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vandellos 1","http://www.world-nuclear.org/reactor/default.aspx/VANDELLOS-1","Spain","480 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Hispano-Francesa De Energia Nuclear, S.A.","Hispano-Francesa De Energia Nuclear, S.A.","6 May 1972"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vandellos 2","http://www.world-nuclear.org/reactor/default.aspx/VANDELLOS-2","Spain","1045 MWe","OPERABLE","Pressurised Water Reactor","Endesa, Iberdrola","Asociacion Nuclear Asco-Vandellos A.I.E. (Endesa/Id)","12 December 1987"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vermont Yankee","http://www.world-nuclear.org/reactor/default.aspx/VERMONT%20YANKEE","United States Of America","605 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Entergy Nuclear Operations, Inc.","Entergy Nuclear Operations, Inc.","20 September 1972"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vogtle 1","http://www.world-nuclear.org/reactor/default.aspx/VOGTLE-1","United States Of America","1150 MWe","OPERABLE","Pressurised Water Reactor","Georgia Power Co.","Southern Nuclear Operating Company, Inc.","27 March 1987"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vogtle 2","http://www.world-nuclear.org/reactor/default.aspx/VOGTLE-2","United States Of America","1152 MWe","OPERABLE","Pressurised Water Reactor","Georgia Power Co.","Southern Nuclear Operating Company, Inc.","10 April 1989"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vogtle 3","http://www.world-nuclear.org/reactor/default.aspx/VOGTLE-3","United States Of America","1117 MWe","UNDER CONSTRUCTION","Pressurised Water Reactor","Georgia Power Co.","Southern Nuclear Operating Company, Inc.",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Vogtle 4","http://www.world-nuclear.org/reactor/default.aspx/VOGTLE-4","United States Of America","1117 MWe","UNDER CONSTRUCTION","Pressurised Water Reactor","Georgia Power Co.","Southern Nuclear Operating Company, Inc.",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Waterford 3","http://www.world-nuclear.org/reactor/default.aspx/WATERFORD-3","United States Of America","1168 MWe","OPERABLE","Pressurised Water Reactor","Entergy Louisiana Inc.","Entergy Nuclear Operations, Inc.","18 March 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Watts Bar 1","http://www.world-nuclear.org/reactor/default.aspx/WATTS%20BAR-1","United States Of America","1123 MWe","OPERABLE","Pressurised Water Reactor","Tennessee Valley Authority","Tennessee Valley Authority","6 February 1996"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Watts Bar 2","http://www.world-nuclear.org/reactor/default.aspx/WATTS%20BAR-2","United States Of America","1165 MWe","OPERABLE","Pressurised Water Reactor","Tennessee Valley Authority","Tennessee Valley Authority","3 June 2016"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Windscale Agr","http://www.world-nuclear.org/reactor/default.aspx/WINDSCALE%20AGR","United Kingdom","24 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","United Kingdom Atomic Energy Authority","United Kingdom Atomic Energy Authority","1 February 1963"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Winfrith Sghwr","http://www.world-nuclear.org/reactor/default.aspx/WINFRITH%20SGHWR","United Kingdom","92 MWe","PERMANENT SHUTDOWN","Steam Generating Heavy Water Reactor","United Kingdom Atomic Energy Authority","United Kingdom Atomic Energy Authority","1 December 1967"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wolf Creek","http://www.world-nuclear.org/reactor/default.aspx/WOLF%20CREEK","United States Of America","1200 MWe","OPERABLE","Pressurised Water Reactor","Kansas City Power & Light Co.","Wolf Creek Nuclear Operation Corp.","12 June 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wolsong 1","http://www.world-nuclear.org/reactor/default.aspx/WOLSONG-1","South Korea","664 MWe","OPERABLE","Pressurized Heavy Water Reactor","Korea Hydro And Nuclear Power Co.","Korea Hydro And Nuclear Power Co.","31 December 1982"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wolsong 2","http://www.world-nuclear.org/reactor/default.aspx/WOLSONG-2","South Korea","652 MWe","OPERABLE","Pressurized Heavy Water Reactor","Korea Hydro And Nuclear Power Co.","Korea Hydro And Nuclear Power Co.","1 April 1997"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wolsong 3","http://www.world-nuclear.org/reactor/default.aspx/WOLSONG-3","South Korea","651 MWe","OPERABLE","Pressurized Heavy Water Reactor","Korea Hydro And Nuclear Power Co.","Korea Hydro And Nuclear Power Co.","25 March 1998"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wolsong 4","http://www.world-nuclear.org/reactor/default.aspx/WOLSONG-4","South Korea","653 MWe","OPERABLE","Pressurized Heavy Water Reactor","Korea Hydro And Nuclear Power Co.","Korea Hydro And Nuclear Power Co.","21 May 1999"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wuergassen","http://www.world-nuclear.org/reactor/default.aspx/WUERGASSEN","Germany","640 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Preussenelektra Kernkraft Gmbh&Co Kg","Preussenelektra Kernkraft Gmbh&Co Kg","18 December 1971"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wylfa 1","http://www.world-nuclear.org/reactor/default.aspx/WYLFA-1","United Kingdom","490 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Magnox Limited","24 January 1971"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Wylfa 2","http://www.world-nuclear.org/reactor/default.aspx/WYLFA-2","United Kingdom","490 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Magnox Limited","21 July 1971"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Yangjiang 1","http://www.world-nuclear.org/reactor/default.aspx/YANGJIANG-1","China","1000 MWe","OPERABLE","Pressurised Water Reactor","Guandong Nuclear Power Joint Venture Company Limited","Yangjiang Nuclear Power Company","31 December 2013"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Yangjiang 2","http://www.world-nuclear.org/reactor/default.aspx/YANGJIANG-2","China","1000 MWe","OPERABLE","Pressurised Water Reactor","Guandong Nuclear Power Joint Venture Company Limited","Yangjiang Nuclear Power Company","10 March 2015"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Yangjiang 3","http://www.world-nuclear.org/reactor/default.aspx/YANGJIANG-3","China","1000 MWe","OPERABLE","Pressurised Water Reactor","China Guangdong Nuclear Power Group","Yangjiang Nuclear Power Company","18 October 2015"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Yangjiang 4","http://www.world-nuclear.org/reactor/default.aspx/YANGJIANG-4","China","1000 MWe","OPERABLE","Pressurised Water Reactor","China Guangdong Nuclear Power Group","Yangjiang Nuclear Power Company","8 January 2017"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Yangjiang 5","http://www.world-nuclear.org/reactor/default.aspx/YANGJIANG-5","China","1000 MWe","UNDER CONSTRUCTION","Pressurised Water Reactor","China Guangdong Nuclear Power Group","Yangjiang Nuclear Power Company",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Yangjiang 6","http://www.world-nuclear.org/reactor/default.aspx/YANGJIANG-6","China","1000 MWe","UNDER CONSTRUCTION","Pressurised Water Reactor","China Guangdong Nuclear Power Group","Yangjiang Nuclear Power Company",""
